language	country	num_results	lang_gdp	lang_pop	country_gdp	country_pop	distance
ko	IR	397001	31713.669	48860500.0	13053.422	78868711.0	13047.4601093
ko	IQ	55301	31713.669	48860500.0	3885.623	31129225.0	13736.0717387
ko	IL	98801	31713.669	48860500.0	30975.092	7590758.0	14563.2663075
ko	JO	68401	31713.669	48860500.0	5899.677	6508887.0	14495.002592
ko	KW	20601	31713.669	48860500.0	41690.642	2646314.0	13621.0857564
ko	LB	26701	31713.669	48860500.0	15522.766	4140289.0	14336.1544096
ko	LY	26601	31713.669	48860500.0	5786.653	6733620.0	16378.2388739
ko	MA	10501	31713.669	48860500.0	5052.25	32309239.0	17270.1653784
ko	OM	1	31713.669	48860500.0	26519.429	3090150.0	13304.6886547
ko	QA	41201	31713.669	48860500.0	102943.321	1951591.0	13547.9621501
ko	SA	27001	31713.669	48860500.0	24237.401	26534504.0	14112.9503017
ko	TN	6671	31713.669	48860500.0	9477.511	10732900.0	16252.3636889
ko	YE	18501	31713.669	48860500.0	2306.695	24771809.0	14478.8171272
ko	AR	118001	31713.669	48860500.0	17516.147	42192494.0	25301.69255
ko	BO	20801	31713.669	48860500.0	4789.212	10290003.0	23853.8242496
ko	BR	157001	31713.669	48860500.0	11769.411	205716890.0	23380.6731127
ko	CL	69701	31713.669	48860500.0	17221.689	17067369.0	24514.3931245
ko	CO	1	31713.669	48860500.0	10248.589	45239079.0	21406.2276792
ko	CR	14201	31713.669	48860500.0	11927.454	4636348.0	20218.7424502
ko	DO	22	31713.669	48860500.0	9286.724	10088598.0	19880.3569906
ko	EC	25801	31713.669	48860500.0	8492.429	15223680.0	21734.4140142
ko	GT	4021	31713.669	48860500.0	5069.694	14099032.0	19341.8229241
ko	HN	14401	31713.669	48860500.0	4345.148	8296693.0	19601.8296665
ko	HT	10101	31713.669	48860500.0	1234.953	9801664.0	19824.3040595
ko	JM	13101	31713.669	48860500.0	9029.301	2889187.0	19712.7429116
ko	MX	130001	31713.669	48860500.0	14609.77	114975406.0	17943.3368194
ko	NI	8851	31713.669	48860500.0	3205.615	5727707.0	19875.6330952
ko	PA	4981	31713.669	48860500.0	14096.703	3510045.0	20528.9035127
ko	PE	9581	31713.669	48860500.0	10062.44	29549517.0	22575.5215449
ko	PY	7401	31713.669	48860500.0	5412.699	6541591.0	24749.7653699
ko	SV	31501	31713.669	48860500.0	7549.79	6090646.0	19575.4122914
ko	UY	27501	31713.669	48860500.0	15112.562	3316328.0	25847.069687
ko	VE	47701	31713.669	48860500.0	12568.029	28047938.0	21195.006827
ko	AL	706	31713.669	48860500.0	7741.428	3002859.0	15011.9767144
ko	AM	1111	31713.669	48860500.0	5384.089	2970495.0	13289.2817752
ko	AT	39201	31713.669	48860500.0	41822.0	8219743.0	14963.972079
ko	AZ	1	31713.669	48860500.0	10201.604	9493600.0	13073.9705186
ko	BE	30801	31713.669	48860500.0	37736.857	10438353.0	15177.1107379
ko	BG	14701	31713.669	48860500.0	13597.403	7037935.0	14548.3769608
ko	BA	963	31713.669	48860500.0	8133.004	4622292.0	14921.583032
ko	BY	1	31713.669	48860500.0	15028.295	9542883.0	13752.018784
ko	CH	70501	31713.669	48860500.0	43369.711	7655628.0	15282.4893557
ko	CZ	643	31713.669	48860500.0	27062.243	10177300.0	14695.2089287
ko	DE	441001	31713.669	48860500.0	37896.948	81305856.0	14804.4119889
ko	DK	30301	31713.669	48860500.0	37151.508	5543453.0	14490.4942595
ko	ES	131001	31713.669	48860500.0	30625.747	47042984.0	16501.8807994
ko	EE	1921	31713.669	48860500.0	20379.764	1274709.0	13523.7236449
ko	FI	13801	31713.669	48860500.0	36235.97	5262930.0	13257.4229017
ko	FR	450001	31713.669	48860500.0	35156.451	65630692.0	15676.438561
ko	GB	390001	31713.669	48860500.0	36089.595	63047162.0	15257.2815494
ko	GE	5631	31713.669	48860500.0	5491.091	4570934.0	13303.4281115
ko	GR	55201	31713.669	48860500.0	26293.949	10767827.0	15016.5959109
ko	HR	6351	31713.669	48860500.0	18191.682	4480043.0	14997.1491675
ko	HU	17801	31713.669	48860500.0	19591.395	9958453.0	14599.2507109
ko	IE	129001	31713.669	48860500.0	39638.6	4722028.0	15502.5491763
ko	IT	149001	31713.669	48860500.0	30464.429	61261254.0	15329.0313599
ko	KZ	1	31713.669	48860500.0	13001.396	17522010.0	11275.1799447
ko	KG	147	31713.669	48860500.0	2372.405	5496737.0	10864.6057664
ko	LT	4341	31713.669	48860500.0	18856.187	3525761.0	13798.0856483
ko	MK	3631	31713.669	48860500.0	10366.766	2082370.0	14823.5306956
ko	NL	50201	31713.669	48860500.0	42183.002	16730632.0	14959.4884655
ko	NO	29401	31713.669	48860500.0	53470.697	4707270.0	14048.7002137
ko	PL	18101	31713.669	48860500.0	20334.191	38415284.0	14264.8255053
ko	PT	83801	31713.669	48860500.0	23361.25	10781459.0	16745.463357
ko	RO	7401	31713.669	48860500.0	12476.463	21848504.0	14355.9577479
ko	RU	293001	31713.669	48860500.0	16736.048	138082178.0	9588.57395709
ko	RS	9141	31713.669	48860500.0	10641.991	7276604.0	14741.1348312
ko	SK	6961	31713.669	48860500.0	23303.874	5483088.0	14515.901461
ko	SI	6621	31713.669	48860500.0	28641.568	1996617.0	14938.2195377
ko	SE	50601	31713.669	48860500.0	40393.561	9103788.0	13845.0625633
ko	TJ	2481	31713.669	48860500.0	2066.589	7768385.0	11249.1243082
ko	TM	2911	31713.669	48860500.0	7846.351	5054828.0	12113.9761169
ko	TR	70101	31713.669	48860500.0	14517.446	79749461.0	14096.6538781
ko	UA	27501	31713.669	48860500.0	7233.151	44854065.0	13733.4077826
ko	UZ	1	31713.669	48860500.0	3302.102	28394180.0	11747.0978821
ko	AU	294001	31713.669	48860500.0	40234.321	22015576.0	13313.8621462
ko	CN	660001	31713.669	48860500.0	8382.014	1343239923.0	8405.11282378
ko	HK	161001	31713.669	48860500.0	49137.468	7153519.0	8454.76124758
ko	ID	107001	31713.669	48860500.0	4666.007	248216193.0	11109.1185364
ko	JP	842001	31713.669	48860500.0	34739.655	127368088.0	7317.90735118
ko	KH	17501	31713.669	48860500.0	2215.691	14952665.0	9856.30610223
ko	KR	1230001	31713.669	48860500.0	31713.669	48860500.0	6373.0000095
ko	LA	5321	31713.669	48860500.0	2658.929	6586266.0	9422.2746668
ko	MM	11001	31713.669	48860500.0	1324.627	54584650.0	9659.82974594
ko	MN	20901	31713.669	48860500.0	4743.748	3179997.0	8487.54610091
ko	MY	72401	31713.669	48860500.0	15567.932	29179952.0	10506.4332172
ko	NZ	71801	31713.669	48860500.0	27668.367	4327944.0	16346.4227362
ko	PH	62301	31713.669	48860500.0	4072.879	103775002.0	9098.10536615
ko	PG	912	31713.669	48860500.0	2532.198	6310129.0	11567.6280432
ko	SG	91501	31713.669	48860500.0	59711.239	5353494.0	11022.8824596
ko	TH	87401	31713.669	48860500.0	9396.242	67091089.0	10027.7470592
ko	VN	89501	31713.669	48860500.0	3358.671	91519289.0	9392.06523678
ko	TW	206001	31713.669	48860500.0	37719.617	23113901.0	7946.35186935
ru	AO	1471	15434.3521458	169970806.32	5894.617	18056072.0	17120.0613828
ru	BI	114	15434.3521458	169970806.32	614.52	10557259.0	15631.0602512
ru	BJ	97	15434.3521458	169970806.32	1481.063	9598787.0	15896.0913775
ru	BF	104	15434.3521458	169970806.32	1466.143	17275115.0	15786.7978903
ru	BW	162	15434.3521458	169970806.32	16029.809	2098018.0	17746.8251029
ru	CF	12	15434.3521458	169970806.32	767.615	5057208.0	15098.9003415
ru	CI	132	15434.3521458	169970806.32	1589.83	21952093.0	16432.2647818
ru	CM	607	15434.3521458	169970806.32	2257.125	20129878.0	15694.8350118
ru	CG	353	15434.3521458	169970806.32	4589.098	4366266.0	16202.3039995
ru	ER	112	15434.3521458	169970806.32	735.471	6086495.0	13349.6965728
ru	ET	1081	15434.3521458	169970806.32	1092.629	93815992.0	14084.6066243
ru	GA	113	15434.3521458	169970806.32	1943.429	1840454.0	16382.71181
ru	GH	866	15434.3521458	169970806.32	3083.293	25241998.0	16271.6209296
ru	GN	179	15434.3521458	169970806.32	1082.635	10884958.0	16400.3994624
ru	GA	47	15434.3521458	169970806.32	1943.429	1840454.0	16382.71181
ru	GW	29	15434.3521458	169970806.32	1144.064	1628603.0	16553.448095
ru	KE	2831	15434.3521458	169970806.32	1745.962	43013341.0	14774.5762538
ru	LR	615	15434.3521458	169970806.32	456.442	3887886.0	16816.0658207
ru	LS	44	15434.3521458	169970806.32	1959.77	1930493.0	18259.9204617
ru	MG	634	15434.3521458	169970806.32	933.598	22585517.0	16469.325167
ru	ML	167	15434.3521458	169970806.32	1127.518	14533511.0	15504.4465509
ru	MZ	117	15434.3521458	169970806.32	1084.899	23515934.0	16833.5315801
ru	MR	119	15434.3521458	169970806.32	2178.628	3359185.0	15615.8539761
ru	MU	133	15434.3521458	169970806.32	14954.0	1313095.0	16092.0346371
ru	MW	143	15434.3521458	169970806.32	859.851	16323044.0	16411.8561442
ru	NA	182	15434.3521458	169970806.32	7363.177	2165828.0	18112.2636116
ru	NE	739	15434.3521458	169970806.32	771.08	17078839.0	14957.415899
ru	NG	3491	15434.3521458	169970806.32	2578.249	170123740.0	15532.2768315
ru	RW	156	15434.3521458	169970806.32	1340.532	11689696.0	15484.1342659
ru	SD	1801	15434.3521458	169970806.32	2726.416	34206710.0	13739.5553748
ru	SN	559	15434.3521458	169970806.32	1870.988	12969606.0	16306.0402113
ru	SL	619	15434.3521458	169970806.32	848.816	5485998.0	16723.0869413
ru	TD	755	15434.3521458	169970806.32	1865.12	10975648.0	14443.9101248
ru	TG	302001	15434.3521458	169970806.32	898.663	6961049.0	16100.029196
ru	TZ	660	15434.3521458	169970806.32	1514.885	43601796.0	15619.470325
ru	UG	760	15434.3521458	169970806.32	1317.258	35873253.0	14934.3000754
ru	ZA	3121	15434.3521458	169970806.32	10973.006	48810427.0	18416.9475552
ru	CD	134	15434.3521458	169970806.32	348.098	73599190.0	15556.638655
ru	ZM	99	15434.3521458	169970806.32	1610.722	14309466.0	16759.6603711
ru	ZW	1131	15434.3521458	169970806.32	487.197	12619600.0	17201.8975152
ru	AF	21201	15434.3521458	169970806.32	956.448	30419928.0	10264.2226802
ru	BD	1161	15434.3521458	169970806.32	1692.957	161083804.0	10451.9138727
ru	BT	130	15434.3521458	169970806.32	6112.043	716896.0	10059.4857002
ru	IN	11801	15434.3521458	169970806.32	3693.529	1205073612.0	11180.6855188
ru	LK	1191	15434.3521458	169970806.32	5673.689	21481334.0	12481.2928491
ru	NP	667	15434.3521458	169970806.32	1327.999	29890686.0	10133.0073316
ru	PK	6471	15434.3521458	169970806.32	2786.946	190291129.0	10388.1501638
ru	CA	11201	15434.3521458	169970806.32	40541.093	34300083.0	12975.2890328
ru	US	105496	15434.3521458	169970806.32	48386.686	313847465.0	15160.8231298
ru	AE	4116	15434.3521458	169970806.32	48157.836	5314317.0	11708.4751056
ru	DZ	2901	15434.3521458	169970806.32	7333.226	35406303.0	14086.0138905
ru	EG	4431	15434.3521458	169970806.32	6539.844	83688164.0	12706.2639337
ru	IR	24701	15434.3521458	169970806.32	13053.422	78868711.0	10997.1926726
ru	IQ	11101	15434.3521458	169970806.32	3885.623	31129225.0	11386.8649291
ru	IL	15801	15434.3521458	169970806.32	30975.092	7590758.0	12032.0993504
ru	JO	1521	15434.3521458	169970806.32	5899.677	6508887.0	12007.9544205
ru	KW	1951	15434.3521458	169970806.32	41690.642	2646314.0	11505.3558248
ru	LB	2781	15434.3521458	169970806.32	15522.766	4140289.0	11762.9919703
ru	LY	1201	15434.3521458	169970806.32	5786.653	6733620.0	13612.7418376
ru	MA	1471	15434.3521458	169970806.32	5052.25	32309239.0	14110.4754436
ru	OM	673	15434.3521458	169970806.32	26519.429	3090150.0	11859.6051664
ru	QA	3061	15434.3521458	169970806.32	102943.321	1951591.0	11701.2109811
ru	SA	5531	15434.3521458	169970806.32	24237.401	26534504.0	12073.5855506
ru	TN	874	15434.3521458	169970806.32	9477.511	10732900.0	13214.4893405
ru	YE	1641	15434.3521458	169970806.32	2306.695	24771809.0	12863.1352194
ru	AR	6181	15434.3521458	169970806.32	17516.147	42192494.0	23277.0674825
ru	BO	1321	15434.3521458	169970806.32	4789.212	10290003.0	21461.1269995
ru	BR	14601	15434.3521458	169970806.32	11769.411	205716890.0	20458.0977369
ru	CL	2541	15434.3521458	169970806.32	17221.689	17067369.0	22990.1395944
ru	CO	3831	15434.3521458	169970806.32	10248.589	45239079.0	19241.2870719
ru	CR	154	15434.3521458	169970806.32	11927.454	4636348.0	18600.148723
ru	DO	1121	15434.3521458	169970806.32	9286.724	10088598.0	17566.6053827
ru	EC	2151	15434.3521458	169970806.32	8492.429	15223680.0	19939.4661967
ru	GT	821	15434.3521458	169970806.32	5069.694	14099032.0	17945.9518805
ru	HN	2371	15434.3521458	169970806.32	4345.148	8296693.0	18031.6579846
ru	HT	163	15434.3521458	169970806.32	1234.953	9801664.0	17580.3799894
ru	JM	931	15434.3521458	169970806.32	9029.301	2889187.0	17687.6937381
ru	MX	8961	15434.3521458	169970806.32	14609.77	114975406.0	16947.5100515
ru	NI	2291	15434.3521458	169970806.32	3205.615	5727707.0	18262.2411509
ru	PA	1461	15434.3521458	169970806.32	14096.703	3510045.0	18719.5114885
ru	PE	1991	15434.3521458	169970806.32	10062.44	29549517.0	20822.9060299
ru	PY	698	15434.3521458	169970806.32	5412.699	6541591.0	21935.2187775
ru	SV	1061	15434.3521458	169970806.32	7549.79	6090646.0	18143.0028277
ru	UY	1061	15434.3521458	169970806.32	15112.562	3316328.0	22916.4875314
ru	VE	6591	15434.3521458	169970806.32	12568.029	28047938.0	18729.9663349
ru	AL	1601	15434.3521458	169970806.32	7741.428	3002859.0	12009.8000569
ru	AM	31501	15434.3521458	169970806.32	5384.089	2970495.0	10718.8871161
ru	AT	10101	15434.3521458	169970806.32	41822.0	8219743.0	11819.5407276
ru	AZ	30601	15434.3521458	169970806.32	10201.604	9493600.0	10538.482456
ru	BE	8301	15434.3521458	169970806.32	37736.857	10438353.0	11970.6501841
ru	BG	11001	15434.3521458	169970806.32	13597.403	7037935.0	11572.2155173
ru	BA	754	15434.3521458	169970806.32	8133.004	4622292.0	11848.0603541
ru	BY	33201	15434.3521458	169970806.32	15028.295	9542883.0	10634.6673513
ru	CH	16001	15434.3521458	169970806.32	43369.711	7655628.0	12109.8371699
ru	CZ	16001	15434.3521458	169970806.32	27062.243	10177300.0	11538.3234276
ru	DE	59901	15434.3521458	169970806.32	37896.948	81305856.0	11614.0660647
ru	DK	7341	15434.3521458	169970806.32	37151.508	5543453.0	11279.6888035
ru	ES	22101	15434.3521458	169970806.32	30625.747	47042984.0	13308.6137853
ru	EE	11501	15434.3521458	169970806.32	20379.764	1274709.0	10330.4850267
ru	FI	13201	15434.3521458	169970806.32	36235.97	5262930.0	10042.137482
ru	FR	42701	15434.3521458	169970806.32	35156.451	65630692.0	12482.4586213
ru	GB	39901	15434.3521458	169970806.32	36089.595	63047162.0	12044.0006987
ru	GE	46801	15434.3521458	169970806.32	5491.091	4570934.0	10635.24482
ru	GR	11001	15434.3521458	169970806.32	26293.949	10767827.0	12074.5680094
ru	HR	5081	15434.3521458	169970806.32	18191.682	4480043.0	11891.5131238
ru	HU	10601	15434.3521458	169970806.32	19591.395	9958453.0	11507.9179355
ru	IE	5671	15434.3521458	169970806.32	39638.6	4722028.0	12293.3753639
ru	IT	29601	15434.3521458	169970806.32	30464.429	61261254.0	12227.4441426
ru	KZ	42001	15434.3521458	169970806.32	13001.396	17522010.0	8817.91336996
ru	KG	3881	15434.3521458	169970806.32	2372.405	5496737.0	9095.02339131
ru	LT	7341	15434.3521458	169970806.32	18856.187	3525761.0	10624.5428874
ru	MK	2221	15434.3521458	169970806.32	10366.766	2082370.0	11831.6440893
ru	NL	7921	15434.3521458	169970806.32	42183.002	16730632.0	11751.5729569
ru	NO	8281	15434.3521458	169970806.32	53470.697	4707270.0	10835.951002
ru	PL	12501	15434.3521458	169970806.32	20334.191	38415284.0	11113.325512
ru	PT	6091	15434.3521458	169970806.32	23361.25	10781459.0	13539.3696436
ru	RO	10901	15434.3521458	169970806.32	12476.463	21848504.0	11326.2590103
ru	RU	119001	15434.3521458	169970806.32	16736.048	138082178.0	6373.0000095
ru	RS	5281	15434.3521458	169970806.32	10641.991	7276604.0	11702.683073
ru	SK	6591	15434.3521458	169970806.32	23303.874	5483088.0	11399.2511265
ru	SI	5781	15434.3521458	169970806.32	28641.568	1996617.0	11817.6611902
ru	SE	13701	15434.3521458	169970806.32	40393.561	9103788.0	10629.6336138
ru	TJ	10201	15434.3521458	169970806.32	2066.589	7768385.0	9461.36030487
ru	TM	4591	15434.3521458	169970806.32	7846.351	5054828.0	9907.81318667
ru	TR	28401	15434.3521458	169970806.32	14517.446	79749461.0	11359.1060393
ru	UA	160001	15434.3521458	169970806.32	7233.151	44854065.0	10717.7063093
ru	UZ	13301	15434.3521458	169970806.32	3302.102	28394180.0	9559.28541697
ru	AU	13101	15434.3521458	169970806.32	40234.321	22015576.0	16350.5211034
ru	CN	54101	15434.3521458	169970806.32	8382.014	1343239923.0	9177.15645675
ru	HK	4081	15434.3521458	169970806.32	49137.468	7153519.0	10716.3299708
ru	ID	4531	15434.3521458	169970806.32	4666.007	248216193.0	13812.5976657
ru	JP	29501	15434.3521458	169970806.32	34739.655	127368088.0	10168.9637104
ru	KH	1231	15434.3521458	169970806.32	2215.691	14952665.0	11616.9378535
ru	KR	9811	15434.3521458	169970806.32	31713.669	48860500.0	9588.57395709
ru	LA	197	15434.3521458	169970806.32	2658.929	6586266.0	11061.8617041
ru	MM	119	15434.3521458	169970806.32	1324.627	54584650.0	10602.6561392
ru	MN	2171	15434.3521458	169970806.32	4743.748	3179997.0	7964.66212757
ru	MY	2871	15434.3521458	169970806.32	15567.932	29179952.0	12857.7948458
ru	NZ	3891	15434.3521458	169970806.32	27668.367	4327944.0	19553.0543573
ru	PH	2821	15434.3521458	169970806.32	4072.879	103775002.0	11903.3480997
ru	PG	57	15434.3521458	169970806.32	2532.198	6310129.0	14782.5217717
ru	SG	5311	15434.3521458	169970806.32	59711.239	5353494.0	12902.9750129
ru	TH	5281	15434.3521458	169970806.32	9396.242	67091089.0	11378.3424953
ru	VN	4261	15434.3521458	169970806.32	3358.671	91519289.0	11289.6722826
ru	TW	3261	15434.3521458	169970806.32	37719.617	23113901.0	10695.4219462
fr	AO	5601	10881.8432705	305491351.272	5894.617	18056072.0	7937.45848141
fr	BI	1041	10881.8432705	305491351.272	614.52	10557259.0	7051.58293962
fr	BJ	2951	10881.8432705	305491351.272	1481.063	9598787.0	9104.39017154
fr	BF	9821	10881.8432705	305491351.272	1466.143	17275115.0	9682.4565019
fr	BW	507	10881.8432705	305491351.272	16029.809	2098018.0	8822.45762665
fr	CF	1221	10881.8432705	305491351.272	767.615	5057208.0	7269.21354953
fr	CI	12751	10881.8432705	305491351.272	1589.83	21952093.0	9815.80033359
fr	CM	8251	10881.8432705	305491351.272	2257.125	20129878.0	7963.15741873
fr	CG	2916	10881.8432705	305491351.272	4589.098	4366266.0	7490.78968167
fr	ER	548	10881.8432705	305491351.272	735.471	6086495.0	8642.97129724
fr	ET	1601	10881.8432705	305491351.272	1092.629	93815992.0	8066.82457273
fr	GA	6371	10881.8432705	305491351.272	1943.429	1840454.0	7850.91179991
fr	GH	3521	10881.8432705	305491351.272	3083.293	25241998.0	9495.736805
fr	GN	7461	10881.8432705	305491351.272	1082.635	10884958.0	10430.2626507
fr	GA	815	10881.8432705	305491351.272	1943.429	1840454.0	7850.91179991
fr	GW	1311	10881.8432705	305491351.272	1144.064	1628603.0	10985.6822358
fr	KE	3161	10881.8432705	305491351.272	1745.962	43013341.0	7823.18614092
fr	LR	675	10881.8432705	305491351.272	456.442	3887886.0	10269.6366518
fr	LS	126	10881.8432705	305491351.272	1959.77	1930493.0	9672.35142623
fr	MG	5021	10881.8432705	305491351.272	933.598	22585517.0	9642.45579445
fr	ML	5801	10881.8432705	305491351.272	1127.518	14533511.0	10070.033782
fr	MZ	1381	10881.8432705	305491351.272	1084.899	23515934.0	8678.574076
fr	MR	3061	10881.8432705	305491351.272	2178.628	3359185.0	10974.4367741
fr	MU	7621	10881.8432705	305491351.272	14954.0	1313095.0	10576.2530292
fr	MW	1781	10881.8432705	305491351.272	859.851	16323044.0	8172.52900197
fr	NA	667	10881.8432705	305491351.272	7363.177	2165828.0	8969.25630925
fr	NE	3651	10881.8432705	305491351.272	771.08	17078839.0	8951.52874485
fr	NG	4841	10881.8432705	305491351.272	2578.249	170123740.0	8558.43915886
fr	RW	4581	10881.8432705	305491351.272	1340.532	11689696.0	6971.88604859
fr	SD	4861	10881.8432705	305491351.272	2726.416	34206710.0	8235.38212143
fr	SN	12701	10881.8432705	305491351.272	1870.988	12969606.0	10939.7160047
fr	SL	831	10881.8432705	305491351.272	848.816	5485998.0	10526.564053
fr	TD	2121	10881.8432705	305491351.272	1865.12	10975648.0	8167.12430197
fr	TG	4011	10881.8432705	305491351.272	898.663	6961049.0	9161.05180925
fr	TZ	1491	10881.8432705	305491351.272	1514.885	43601796.0	7668.40237291
fr	UG	1531	10881.8432705	305491351.272	1317.258	35873253.0	7290.04913153
fr	ZA	21101	10881.8432705	305491351.272	10973.006	48810427.0	9711.57580866
fr	CD	3164	10881.8432705	305491351.272	348.098	73599190.0	6373.0000095
fr	ZM	1641	10881.8432705	305491351.272	1610.722	14309466.0	8129.67768851
fr	ZW	2011	10881.8432705	305491351.272	487.197	12619600.0	8530.99916833
fr	AF	15501	10881.8432705	305491351.272	956.448	30419928.0	12015.877883
fr	BD	946	10881.8432705	305491351.272	1692.957	161083804.0	13857.5591466
fr	BT	64	10881.8432705	305491351.272	6112.043	716896.0	13983.0887225
fr	IN	11301	10881.8432705	305491351.272	3693.529	1205073612.0	12452.0000567
fr	LK	2011	10881.8432705	305491351.272	5673.689	21481334.0	12633.85808
fr	NP	575	10881.8432705	305491351.272	1327.999	29890686.0	13375.0342695
fr	PK	6991	10881.8432705	305491351.272	2786.946	190291129.0	12183.5081283
fr	CA	50001	10881.8432705	305491351.272	40541.093	34300083.0	18043.5568225
fr	US	86186	10881.8432705	305491351.272	48386.686	313847465.0	19179.4887351
fr	AE	2226	10881.8432705	305491351.272	48157.836	5314317.0	10484.5909483
fr	DZ	19701	10881.8432705	305491351.272	7333.226	35406303.0	10271.5661492
fr	EG	13201	10881.8432705	305491351.272	6539.844	83688164.0	9423.45777034
fr	IR	11201	10881.8432705	305491351.272	13053.422	78868711.0	10990.7084156
fr	IQ	9691	10881.8432705	305491351.272	3885.623	31129225.0	10548.0402458
fr	IL	21701	10881.8432705	305491351.272	30975.092	7590758.0	10024.1836844
fr	JO	2611	10881.8432705	305491351.272	5899.677	6508887.0	10011.3013837
fr	KW	1501	10881.8432705	305491351.272	41690.642	2646314.0	10445.8778854
fr	LB	4801	10881.8432705	305491351.272	15522.766	4140289.0	10302.5097086
fr	LY	6731	10881.8432705	305491351.272	5786.653	6733620.0	9283.91011907
fr	MA	16701	10881.8432705	305491351.272	5052.25	32309239.0	11127.054876
fr	OM	670	10881.8432705	305491351.272	26519.429	3090150.0	10561.1765743
fr	QA	3731	10881.8432705	305491351.272	102943.321	1951591.0	10371.9891712
fr	SA	4681	10881.8432705	305491351.272	24237.401	26534504.0	9888.78933933
fr	TN	10101	10881.8432705	305491351.272	9477.511	10732900.0	10506.6144796
fr	YE	1711	10881.8432705	305491351.272	2306.695	24771809.0	9386.40994602
fr	AR	7541	10881.8432705	305491351.272	17516.147	42192494.0	16291.4727438
fr	BO	1461	10881.8432705	305491351.272	4789.212	10290003.0	16383.6849907
fr	BR	14901	10881.8432705	305491351.272	11769.411	205716890.0	15288.4546605
